Energy,Time,Value,Error
0.1,1.0,5060.26,0.0213
0.1,2.0,4630.19,0.0211
0.4,1.0,380081.0,0.0192
0.4,2.0,346715.0,0.0194
0.6,1.0,206433.0,0.0182
0.6,2.0,189153.0,0.0181
0.8,1.0,122302.0,0.0181
0.8,2.0,113165.0,0.0181
1.0,1.0,288456.0,0.0185
1.0,2.0,266564.0,0.0185
1.22,1.0,20673.9,0.0202
1.22,2.0,20349.2,0.0202
1.44,1.0,16411.7,0.0196
1.44,2.0,16186.6,0.0196
1.66,1.0,227.513,0.047
1.66,2.0,203.15,0.047
2.0,1.0,1450.52,0.0241
2.0,2.0,1295.27,0.0241
2.5,1.0,0.0,0.0
2.5,2.0,0.0,0.0
3.0,1.0,0.0,0.0
3.0,2.0,0.0,0.0
4.0,1.0,0.0,0.0
4.0,2.0,0.0,0.0
5.0,1.0,0.0,0.0
5.0,2.0,0.0,0.0
8.0,1.0,0.0,0.0
8.0,2.0,0.0,0.0
10.0,1.0,0.0,0.0
10.0,2.0,0.0,0.0
20.0,1.0,0.0,0.0
20.0,2.0,0.0,0.0
total,2.0,958261.0,0.0185
