User,Time,Value,Error
Fe58,24480.0,2.7101e-08,0.0082
Fe58,34080.0,2.70542e-08,0.0082
Fe58,45780.0,2.69971e-08,0.0082
Fe58,57240.0,2.69414e-08,0.0082
Fe58,72550.0,2.68672e-08,0.0082
Fe58,90720.0,2.67793e-08,0.0082
Fe58,132000.0,2.65807e-08,0.0082
Fe58,212400.0,2.61982e-08,0.0082
Fe58,345600.0,2.55765e-08,0.0082
Fe58,479300.0,2.49673e-08,0.0082
Fe58,708500.0,2.39566e-08,0.0082
Fe58,1050000.0,2.2526e-08,0.0082
Fe58,1670000.0,2.01436e-08,0.0082
Fe58,1710000.0,1.99988e-08,0.0082
Co59,4380.0,1.24382e-07,0.0972
Co59,6180.0,1.14521e-07,0.0923
Co59,7488.0,1.08142e-07,0.0887
Co59,11580.0,9.17654e-08,0.0771
Co59,17280.0,7.58702e-08,0.0611
Co59,24480.0,6.33983e-08,0.0431
Co59,34080.0,5.44202e-08,0.0255
Co59,45780.0,4.9415e-08,0.0141
Co59,57240.0,4.73412e-08,0.0103
Co59,72550.0,4.62831e-08,0.0093
Co59,90720.0,4.58977e-08,0.0092
Co59,132000.0,4.57233e-08,0.0092
Co59,212400.0,4.5612e-08,0.0091
Co59,345600.0,4.54392e-08,0.009
Co59,479300.0,4.52685e-08,0.0089
Co59,708500.0,4.49817e-08,0.0087
Co59,1050000.0,4.45679e-08,0.0084
Co59,1670000.0,4.3856e-08,0.0079
Co59,1710000.0,4.38117e-08,0.0078
Ni58,4380.0,1.88476e-06,0.0184
Ni58,6180.0,1.87031e-06,0.0184
Ni58,7488.0,1.8599e-06,0.0184
Ni58,11580.0,1.82779e-06,0.0183
Ni58,17280.0,1.78421e-06,0.0182
Ni58,24480.0,1.73102e-06,0.018
Ni58,34080.0,1.66321e-06,0.0178
Ni58,45780.0,1.58512e-06,0.0176
Ni58,57240.0,1.5132e-06,0.0173
Ni58,72550.0,1.42373e-06,0.017
Ni58,90720.0,1.32658e-06,0.0165
Ni58,132000.0,1.13783e-06,0.0155
Ni58,212400.0,8.70117e-07,0.0132
Ni58,345600.0,6.14218e-07,0.0095
Ni58,479300.0,4.8582e-07,0.0066
Ni58,708500.0,3.93563e-07,0.0047
Ni58,1050000.0,3.51257e-07,0.0046
Ni58,1670000.0,3.22704e-07,0.0047
Ni58,1710000.0,3.2122e-07,0.0047
Ni60,4380.0,3.80829e-09,0.0138
Ni60,6180.0,3.80826e-09,0.0138
Ni60,7488.0,3.80824e-09,0.0138
Ni60,11580.0,3.80818e-09,0.0138
Ni60,17280.0,3.80809e-09,0.0138
Ni60,24480.0,3.80797e-09,0.0138
Ni60,34080.0,3.80782e-09,0.0138
Ni60,45780.0,3.80763e-09,0.0138
Ni60,57240.0,3.80745e-09,0.0138
Ni60,72550.0,3.80721e-09,0.0138
Ni60,90720.0,3.80692e-09,0.0138
Ni60,132000.0,3.80627e-09,0.0138
Ni60,212400.0,3.80499e-09,0.0138
Ni60,345600.0,3.80288e-09,0.0138
Ni60,479300.0,3.80076e-09,0.0138
Ni60,708500.0,3.79713e-09,0.0138
Ni60,1050000.0,3.79173e-09,0.0138
Ni60,1670000.0,3.78195e-09,0.0138
Ni60,1710000.0,3.78132e-09,0.0138
Ni61,4380.0,4.87564e-11,0.1378
Ni61,6180.0,4.8756e-11,0.1378
Ni61,7488.0,4.87558e-11,0.1378
Ni61,11580.0,4.87549e-11,0.1378
Ni61,17280.0,4.87538e-11,0.1378
Ni61,24480.0,4.87523e-11,0.1378
Ni61,34080.0,4.87504e-11,0.1378
Ni61,45780.0,4.8748e-11,0.1378
Ni61,57240.0,4.87456e-11,0.1378
Ni61,72550.0,4.87425e-11,0.1378
Ni61,90720.0,4.87388e-11,0.1378
Ni61,132000.0,4.87305e-11,0.1378
Ni61,212400.0,4.87141e-11,0.1378
Ni61,345600.0,4.86871e-11,0.1378
Ni61,479300.0,4.866e-11,0.1378
Ni61,708500.0,4.86135e-11,0.1378
Ni61,1050000.0,4.85444e-11,0.1378
Ni61,1670000.0,4.84192e-11,0.1378
Ni61,1710000.0,4.84111e-11,0.1378
Ni62,4380.0,1.5427e-09,0.1411
Ni62,6180.0,1.5422e-09,0.1411
Ni62,7488.0,1.54184e-09,0.1411
Ni62,11580.0,1.5407e-09,0.1411
Ni62,17280.0,1.53912e-09,0.1411
Ni62,24480.0,1.53712e-09,0.1411
Ni62,34080.0,1.53446e-09,0.1411
Ni62,45780.0,1.53123e-09,0.1411
Ni62,57240.0,1.52807e-09,0.1411
Ni62,72550.0,1.52386e-09,0.1411
Ni62,90720.0,1.51887e-09,0.1411
Ni62,132000.0,1.50761e-09,0.1411
Ni62,212400.0,1.48591e-09,0.1411
Ni62,345600.0,1.45065e-09,0.1411
Ni62,479300.0,1.4161e-09,0.1411
Ni62,708500.0,1.35877e-09,0.1411
Ni62,1050000.0,1.27764e-09,0.1411
Ni62,1670000.0,1.14251e-09,0.1411
Ni62,1710000.0,1.1343e-09,0.1411
Cu63,4380.0,2.27437e-07,0.0138
Cu63,6180.0,2.21316e-07,0.0138
Cu63,7488.0,2.16971e-07,0.0138
Cu63,11580.0,2.03922e-07,0.0138
Cu63,17280.0,1.87043e-07,0.0138
Cu63,24480.0,1.67705e-07,0.0138
Cu63,34080.0,1.44995e-07,0.0138
Cu63,45780.0,1.21433e-07,0.0138
Cu63,57240.0,1.02072e-07,0.0138
Cu63,72550.0,8.09356e-08,0.0138
Cu63,90720.0,6.14555e-08,0.0138
Cu63,132000.0,3.28822e-08,0.0138
Cu63,212400.0,9.73988e-09,0.0138
Cu63,345600.0,1.31881e-09,0.0139
Cu63,479300.0,1.99636e-10,0.0254
Cu63,708500.0,3.50517e-11,0.1282
Cu63,1050000.0,2.97795e-11,0.1507
Cu63,1670000.0,2.96731e-11,0.1509
Cu63,1710000.0,2.96681e-11,0.1509
Cu65,4380.0,3.62245e-08,0.1379
Cu65,6180.0,3.52493e-08,0.1379
Cu65,7488.0,3.45572e-08,0.1379
Cu65,11580.0,3.24786e-08,0.1379
Cu65,17280.0,2.97899e-08,0.1379
Cu65,24480.0,2.67095e-08,0.1379
Cu65,34080.0,2.30919e-08,0.1379
Cu65,45780.0,1.93387e-08,0.1379
Cu65,57240.0,1.62546e-08,0.1379
Cu65,72550.0,1.28878e-08,0.1379
Cu65,90720.0,9.7847e-09,0.1379
Cu65,132000.0,5.23316e-09,0.1379
Cu65,212400.0,1.54674e-09,0.1379
Cu65,345600.0,2.05325e-10,0.1379
Cu65,479300.0,2.70504e-11,0.1379
Cu65,708500.0,8.37805e-13,0.1379
Cu65,1050000.0,4.72868e-15,0.1379
Cu65,1670000.0,3.91489e-19,0.1379
Cu65,1710000.0,2.13483e-19,0.1379
Nb93,4380.0,1.25308e-10,0.7275
Nb93,6180.0,1.2513e-10,0.7275
Nb93,7488.0,1.25001e-10,0.7275
Nb93,11580.0,1.24597e-10,0.7275
Nb93,17280.0,1.24037e-10,0.7275
Nb93,24480.0,1.23333e-10,0.7275
Nb93,34080.0,1.22401e-10,0.7275
Nb93,45780.0,1.21274e-10,0.7275
Nb93,57240.0,1.20181e-10,0.7275
Nb93,72550.0,1.18735e-10,0.7275
Nb93,90720.0,1.17042e-10,0.7275
Nb93,132000.0,1.13285e-10,0.7275
Nb93,212400.0,1.0631e-10,0.7275
Nb93,345600.0,9.56865e-11,0.7275
Nb93,479300.0,8.60907e-11,0.7275
Nb93,708500.0,7.18256e-11,0.7275
Nb93,1050000.0,5.48345e-11,0.7275
Nb93,1670000.0,3.35915e-11,0.7275
Nb93,1710000.0,3.2546e-11,0.7275
Mo92,4380.0,1.14464e-08,0.0931
Mo92,6180.0,1.14301e-08,0.0931
Mo92,7488.0,1.14183e-08,0.0931
Mo92,11580.0,1.13815e-08,0.0931
Mo92,17280.0,1.13303e-08,0.0931
Mo92,24480.0,1.1266e-08,0.0931
Mo92,34080.0,1.11808e-08,0.0931
Mo92,45780.0,1.10779e-08,0.0931
Mo92,57240.0,1.0978e-08,0.0931
Mo92,72550.0,1.0846e-08,0.0931
Mo92,90720.0,1.06913e-08,0.0931
Mo92,132000.0,1.03481e-08,0.0931
Mo92,212400.0,9.71099e-09,0.0931
Mo92,345600.0,8.74058e-09,0.0931
Mo92,479300.0,7.86404e-09,0.0931
Mo92,708500.0,6.56098e-09,0.0931
Mo92,1050000.0,5.00891e-09,0.0931
Mo92,1670000.0,3.06845e-09,0.0931
Mo92,1710000.0,2.97295e-09,0.0931
Mo96,4380.0,4.3878e-08,0.1462
Mo96,6180.0,4.32316e-08,0.1462
Mo96,7488.0,4.27678e-08,0.1462
Mo96,11580.0,4.13488e-08,0.1462
Mo96,17280.0,3.94502e-08,0.1462
Mo96,24480.0,3.71762e-08,0.1462
Mo96,34080.0,3.43468e-08,0.1462
Mo96,45780.0,3.11879e-08,0.1462
Mo96,57240.0,2.83756e-08,0.1462
Mo96,72550.0,2.50102e-08,0.1462
Mo96,90720.0,2.15301e-08,0.1462
Mo96,132000.0,1.53185e-08,0.1462
Mo96,212400.0,7.89382e-09,0.1462
Mo96,345600.0,2.63192e-09,0.1462
Mo96,479300.0,8.73911e-10,0.1462
Mo96,708500.0,1.32026e-10,0.1462
Mo96,1050000.0,7.90098e-12,0.1462
Mo96,1670000.0,4.75709e-14,0.1462
Mo96,1710000.0,3.42053e-14,0.1462
Mo98,4380.0,3.20163e-07,0.0122
Mo98,6180.0,3.18485e-07,0.0122
Mo98,7488.0,3.17271e-07,0.0122
Mo98,11580.0,3.13503e-07,0.0122
Mo98,17280.0,3.08328e-07,0.0122
Mo98,24480.0,3.01913e-07,0.0122
Mo98,34080.0,2.93568e-07,0.0122
Mo98,45780.0,2.83707e-07,0.0122
Mo98,57240.0,2.74371e-07,0.0122
Mo98,72550.0,2.62375e-07,0.0122
Mo98,90720.0,2.48817e-07,0.0122
Mo98,132000.0,2.20563e-07,0.0122
Mo98,212400.0,1.74411e-07,0.0122
Mo98,345600.0,1.18211e-07,0.0122
Mo98,479300.0,8.00031e-08,0.0122
Mo98,708500.0,4.09684e-08,0.0122
Mo98,1050000.0,1.5114e-08,0.0122
Mo98,1670000.0,2.47248e-09,0.0122
Mo98,1710000.0,2.19992e-09,0.0122
Mo100,4380.0,6.09248e-08,0.0638
Mo100,6180.0,6.06054e-08,0.0638
Mo100,7488.0,6.03744e-08,0.0638
Mo100,11580.0,5.96573e-08,0.0638
Mo100,17280.0,5.86726e-08,0.0638
Mo100,24480.0,5.74519e-08,0.0638
Mo100,34080.0,5.58638e-08,0.0638
Mo100,45780.0,5.39875e-08,0.0638
Mo100,57240.0,5.22108e-08,0.0638
Mo100,72550.0,4.99281e-08,0.0638
Mo100,90720.0,4.73481e-08,0.0638
Mo100,132000.0,4.19715e-08,0.0638
Mo100,212400.0,3.31891e-08,0.0638
Mo100,345600.0,2.24947e-08,0.0638
Mo100,479300.0,1.5224e-08,0.0638
Mo100,708500.0,7.79599e-09,0.0638
Mo100,1050000.0,2.87608e-09,0.0638
Mo100,1670000.0,4.70495e-10,0.0638
Mo100,1710000.0,4.18629e-10,0.0638
