Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,9.34549e-14,0.8254
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,4.81113e-14,0.813
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,9.42873e-13,0.1749
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,2.12354e-13,0.3173
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,8.55934e-14,0.4634
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,9.25475e-14,0.4835
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.54837e-11,0.0541
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.73956e-11,0.0614
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,1.62742e-12,0.1335
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.38146e-12,0.1086
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,3.47777e-12,0.086
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,8.00995e-13,0.2433
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.23144e-13,0.4436
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,3.89468e-13,0.4251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,7.86659e-13,0.217
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.61184e-12,0.1486
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.25151e-12,0.1416
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.6349e-12,0.0985
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,7.47646e-12,0.0676
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,1.55428e-11,0.0492
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.153e-11,0.0866
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.30163e-11,0.0574
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,9.40451e-12,0.0993
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.1061e-11,0.0961
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.5351e-11,0.0383
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,3.06446e-11,0.033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,4.43384e-11,0.0415
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,9.49542e-11,0.0261
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,2.69658e-10,0.0122
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,5.35973e-10,0.0092
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.04501e-09,0.0065
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.02718e-09,0.0064
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,9.27269e-10,0.0069
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,3.61136e-09,0.0034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,7.14039e-09,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,6.03992e-09,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,4.9071e-09,0.0027
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,1.88043e-09,0.0044
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,2.004e-09,0.0043
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,4.49792e-09,0.0029
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,3.59931e-09,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,6.21224e-09,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,1.57704e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,1.34235e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,4.30123e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,4.38194e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,5.78135e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,4.23303e-08,0.0009
