Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,1.52212e-12,0.1278
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,2.6945e-12,0.1113
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,6.36755e-12,0.068
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.48943e-11,0.0489
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,3.08811e-11,0.0368
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,3.98439e-11,0.0325
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,5.98083e-11,0.0297
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,7.11315e-11,0.0258
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.00812e-10,0.0245
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.32934e-10,0.0204
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.69136e-10,0.0173
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,2.26403e-10,0.0161
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,2.86377e-10,0.014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,3.8447e-10,0.0122
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,4.99349e-10,0.0107
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,6.43404e-10,0.0099
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,8.38082e-10,0.0084
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.07964e-09,0.0074
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.39341e-09,0.0065
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.80506e-09,0.0059
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,2.3245e-09,0.0051
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,2.99136e-09,0.0049
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,3.84656e-09,0.0041
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,4.89659e-09,0.0036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,6.23726e-09,0.0031
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,7.98903e-09,0.0029
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.01643e-08,0.0025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.28538e-08,0.0023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.61698e-08,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.02553e-08,0.0018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.53214e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,3.173e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,3.93659e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,4.87913e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,6.04412e-08,0.001
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,2.80333e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,3.039e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.62662e-08,0.0019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.69023e-08,0.0019
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,3.58739e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,3.91568e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,4.25452e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,7.09743e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.40544e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.73748e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,2.14895e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.51645e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.13174e-07,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,3.41055e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,3.94219e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.3993e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.65384e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,5.07015e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,5.34054e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.13634e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,8.85815e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.24338e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,2.80369e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,2.02782e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,5.15526e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,1.41418e-06,0.0002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,8.72069e-07,0.0002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,3.59361e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,5.67672e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.07202,3.36216e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0795,5.49699e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0825,2.19412e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.08652,3.28249e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.09804,1.53807e-06,0.0002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1111,2.07139e-08,0.0021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1168,3.06296e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1228,5.1032e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1291,7.64633e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1357,1.77777e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1426,4.86867e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.15,3.32833e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1576,5.51121e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1657,1.33761e-07,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1742,3.22476e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1832,5.66051e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1925,1.22287e-07,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2024,1.58437e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2128,1.81539e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2237,1.57072e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2352,2.22704e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2472,1.35315e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2732,3.05174e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2872,2.13947e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2945,1.4272e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2972,7.11468e-08,0.0008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2985,3.82371e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.302,1.17038e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.3337,8.22588e-07,0.0002
