Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.64927e-14,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,2.68377e-12,0.1025
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,6.1045e-12,0.0631
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,9.68641e-12,0.0518
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.61698e-11,0.0431
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,2.09455e-11,0.0355
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.5615e-11,0.0411
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,2.35368e-12,0.1096
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,3.66028e-12,0.0856
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,8.83598e-11,0.0188
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.93345e-10,0.0148
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,2.74692e-10,0.0139
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,3.61291e-10,0.0111
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,4.4724e-10,0.0098
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,4.67164e-10,0.0092
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,5.00356e-10,0.0089
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,7.80438e-10,0.0073
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.06958e-09,0.0063
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.35327e-09,0.0056
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.54483e-09,0.0052
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.19824e-09,0.0045
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.8371e-09,0.0039
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,3.13245e-09,0.0036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,4.85548e-09,0.003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,5.97652e-09,0.0026
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,8.20087e-09,0.0023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,9.22036e-09,0.0021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.37446e-08,0.0018
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,1.72573e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.20286e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,2.82725e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.92165e-08,0.0011
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,1.44175e-08,0.0016
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,1.61347e-08,0.0015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,8.8842e-09,0.0021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,9.37155e-09,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,2.04073e-08,0.0014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,2.31951e-08,0.0013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,2.60847e-08,0.0012
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,4.61065e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,9.92369e-08,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,1.31672e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,1.74215e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.30375e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.00643e-07,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,3.03432e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,4.01242e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.47356e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.65895e-07,0.0005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,5.83577e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,5.9456e-08,0.0009
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.24279e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,9.2255e-08,0.0007
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.47809e-07,0.0006
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,3.31706e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,2.49624e-07,0.0004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,6.71684e-07,0.0003
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,5.68195e-07,0.0003
