Cells,Value,Error
100.0,1.08835e-14,0.0144
101.0,6.23198e-15,0.0158
102.0,4.30287e-15,0.0165
103.0,3.21115e-15,0.0193
104.0,2.35119e-15,0.0215
105.0,1.76861e-15,0.0236
106.0,1.32867e-15,0.0279
107.0,1.14566e-15,0.0306
108.0,8.67047e-16,0.0328
109.0,7.72047e-16,0.0356
110.0,6.3197e-16,0.0382
111.0,5.51435e-16,0.044
112.0,4.70341e-16,0.0465
113.0,3.78701e-16,0.0478
