Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,2.21677e-07,0.0032
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,3.88752e-08,0.008
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.8529e-09,0.0372
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.86025e-09,0.0408
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.78151e-09,0.0351
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.82144e-09,0.0433
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.85474e-09,0.0365
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,1.89952e-09,0.0416
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.77402e-09,0.042
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.83978e-09,0.0361
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.83153e-09,0.0349
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.76426e-09,0.0389
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.84922e-09,0.0391
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,2.01747e-09,0.0524
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.88896e-09,0.0385
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.96752e-09,0.0461
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.94162e-09,0.0384
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,2.12228e-09,0.0581
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.92011e-09,0.0401
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.89807e-09,0.0383
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.95224e-09,0.0398
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.92276e-09,0.0362
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.98875e-09,0.037
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,2.06914e-09,0.0386
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,2.32116e-09,0.0458
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,2.08127e-09,0.0391
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,2.19553e-09,0.0367
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,2.03587e-09,0.0435
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,2.19121e-09,0.0456
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,2.10778e-09,0.037
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.08581e-09,0.036
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.21907e-09,0.0408
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,2.21826e-09,0.0361
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,2.22369e-09,0.04
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,2.23137e-09,0.038
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,2.28855e-09,0.0342
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,8.97009e-10,0.0516
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,9.84227e-10,0.0516
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,4.98943e-10,0.0727
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,4.48138e-10,0.0875
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,9.41459e-10,0.0531
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,9.61032e-10,0.0524
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,9.25747e-10,0.0563
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.74341e-09,0.1585
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,2.53335e-09,0.0322
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,2.51954e-09,0.0316
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,2.55479e-09,0.034
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,1.70273e-09,0.054
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,1.07891e-09,0.0553
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,2.86265e-09,0.0335
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.68946e-09,0.0314
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,1.56121e-09,0.0437
