Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,3.63604e-06,0.0022
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,1.32757e-06,0.004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,1.50831e-07,0.0122
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,1.50403e-07,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,1.45281e-07,0.0126
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,1.44709e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,1.43783e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,1.40679e-07,0.0135
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,1.39471e-07,0.0124
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,1.40338e-07,0.0134
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,1.39227e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,1.34903e-07,0.0132
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.35341e-07,0.0131
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.37088e-07,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,1.344e-07,0.0129
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,1.27652e-07,0.0126
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.28612e-07,0.0127
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,1.28513e-07,0.0131
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,1.26281e-07,0.0128
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.19679e-07,0.0135
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.26079e-07,0.0134
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,1.19706e-07,0.0136
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,1.20038e-07,0.0151
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,1.15176e-07,0.013
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,1.16095e-07,0.0142
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,1.15833e-07,0.0145
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.12696e-07,0.0144
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,1.123e-07,0.0154
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,1.08706e-07,0.0145
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,1.04982e-07,0.0145
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,1.04069e-07,0.014
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,1.0435e-07,0.0141
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,1.0105e-07,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,9.53472e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,9.78718e-08,0.015
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,9.72262e-08,0.0143
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,3.82179e-08,0.0236
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,3.8834e-08,0.0234
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,1.7501e-08,0.0316
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,1.76847e-08,0.0352
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,3.1716e-08,0.0342
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,3.69772e-08,0.0296
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,3.72022e-08,0.0251
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,5.57517e-08,0.0183
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,9.37187e-08,0.0153
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,9.30187e-08,0.0153
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,9.27836e-08,0.0149
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,5.49305e-08,0.0187
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,3.75238e-08,0.023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,9.40249e-08,0.0148
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,9.65936e-08,0.0148
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,4.7244e-08,0.021
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,3.02007e-08,0.024
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,1.00452e-08,0.0441
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,1.001e-08,0.0419
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,2.09172e-08,0.0314
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,1.44993e-08,0.0378
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,2.10076e-08,0.0287
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,4.27846e-08,0.0208
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,2.98342e-08,0.0247
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,6.84788e-08,0.0166
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,5.1644e-08,0.0189
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,5.4654e-08,0.0187
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05656,2.8266e-08,0.0257
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.06738,7.44802e-08,0.0179
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.07202,3.08811e-08,0.0234
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0795,4.71968e-08,0.0194
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0825,1.90393e-08,0.0408
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.08652,2.2104e-08,0.0288
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.09804,5.96847e-08,0.0175
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1111,6.5803e-08,0.0199
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1168,2.8047e-08,0.0268
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1228,2.72455e-08,0.0285
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1291,3.05573e-08,0.0253
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1357,2.17568e-08,0.03
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1426,2.83065e-08,0.0255
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.15,2.91474e-08,0.0252
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1576,3.06933e-08,0.0245
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1657,3.14081e-08,0.0229
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1742,2.34951e-08,0.0262
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1832,2.42761e-08,0.0307
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.1925,2.15931e-08,0.0294
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2024,2.30787e-08,0.0334
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2128,2.42865e-08,0.0279
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2237,2.1023e-08,0.0293
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2352,2.74642e-08,0.0253
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2472,2.45627e-08,0.0286
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2732,5.02197e-08,0.0191
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.2872,2.7696e-08,0.0234
