Time,Value,Error,abs_error
D1.0,12866.0,0.0002,2.5732
D2.0,6104.28,0.0002,1.220856
D3.0,20.4987,0.0002,0.00409974
D4.0,5.35116e-29,0.0002,1.0702320000000001e-32
D5.0,1.50627e-80,0.0002,3.01254e-84
D6.0,0.0,0.0,0.0
