Time,Value,Error,abs_error
D1.0,6022.93,0.0001,0.6022930000000001
D2.0,5295.59,0.0001,0.529559
D3.0,1981.01,0.0001,0.198101
D4.0,0.0155038,0.0001,1.55038e-06
D5.0,1.95957e-11,0.0001,1.9595700000000004e-15
D6.0,0.0,0.0,0.0
