Time,Value,Error,abs_error
D1.0,4.4785,0.0008,0.0035828000000000006
D2.0,4.2695,0.0008,0.0034156
D3.0,2.96353,0.0008,0.002370824
D4.0,0.0376391,0.0008,3.0111280000000003e-05
D5.0,1.86833e-05,0.0008,1.4946640000000002e-08
D6.0,0.0,0.0,0.0
