Time,Value,Error,abs_error
D1.0,11407.7,0.0002,2.28154
D2.0,11207.8,0.0002,2.2415599999999998
D3.0,9791.67,0.0002,1.958334
D4.0,1946.99,0.0002,0.389398
D5.0,116.674,0.0002,0.023334800000000003
D6.0,0.0,0.0,0.0
