Time,Value,Error,abs_error
D1.0,4.40194,0.0044,0.019368536
D2.0,3.78273,0.0044,0.016644012
D3.0,1.18794,0.0044,0.005226936000000001
D4.0,1.14747e-06,0.0044,5.048868e-09
D5.0,3.78586e-17,0.0044,1.6657784000000002e-19
D6.0,0.0,0.0,0.0
