Time,Value,Error,abs_error
D1.0,11.5568,0.0018,0.02080224
D2.0,11.5563,0.0018,0.02080134
D3.0,11.5526,0.0018,0.02079468
D4.0,11.5087,0.0018,0.020715659999999997
D5.0,11.4326,0.0018,0.020578680000000002
D6.0,3.11013,0.0018,0.005598234
