Time,Value,Error,abs_error
D1.0,0.00278069,0.385,0.00107056565
D2.0,0.00277874,0.385,0.0010698149
D3.0,0.00276393,0.385,0.00106411305
D4.0,0.00259285,0.385,0.00099824725
D5.0,0.00231964,0.385,0.0008930614
D6.0,7.51912e-13,0.385,2.8948612e-13
