Time,Value,Error,abs_error
D1.0,35.5326,0.0023,0.08172498
D2.0,35.5235,0.0023,0.08170405
D3.0,35.4538,0.0023,0.08154374
D4.0,34.6311,0.0023,0.07965153000000001
D5.0,33.2428,0.0023,0.07645844
D6.0,0.0108342,0.0023,2.491866e-05
