Time,Value,Error,abs_error
D1.0,13162.9,0.0001,1.31629
D2.0,13150.3,0.0001,1.31503
D3.0,13054.4,0.0001,1.30544
D4.0,11961.0,0.0001,1.1961000000000002
D5.0,10269.9,0.0001,1.02699
D6.0,1.0483e-09,0.0001,1.0483e-13
