Time,Value,Error,abs_error
D1.0,0.0230015,0.0078,0.0001794117
D2.0,0.0225469,0.0078,0.00017586582000000001
D3.0,0.019358,0.0078,0.0001509924
D4.0,0.00312539,0.0078,2.4378041999999998e-05
D5.0,0.000130279,0.0078,1.0161762e-06
D6.0,0.0,0.0,0.0
