Time,Value,Error,abs_error
D1.0,941.947,0.0002,0.1883894
D2.0,806.053,0.0002,0.1612106
D3.0,245.142,0.0002,0.0490284
D4.0,0.000161331,0.0002,3.22662e-08
D5.0,2.72745e-15,0.0002,5.454900000000001e-19
D6.0,0.0,0.0,0.0
