Time,Value,Error,abs_error
D1.0,1376.9,0.0001,0.13769
D2.0,1370.98,0.0001,0.137098
D3.0,1326.63,0.0001,0.13266300000000003
D4.0,895.325,0.0001,0.08953250000000001
D5.0,451.236,0.0001,0.0451236
D6.0,1.81548e-56,0.0001,1.81548e-60
