Time,Value,Error,abs_error
D1.0,50.8935,0.0004,0.0203574
D2.0,50.7425,0.0004,0.020297000000000003
D3.0,49.6037,0.0004,0.01984148
D4.0,37.8123,0.0004,0.015124920000000002
D5.0,23.5624,0.0004,0.009424960000000001
D6.0,1.15495e-39,0.0004,4.6198e-43
