Energy,Time,Value,Error
0.01,1.0,1.26998e-13,0.0304
0.01,2.0,8.28076e-14,0.0326
0.01,3.0,4.00472e-14,0.052
0.01,4.0,3.10102e-14,0.0568
0.01,5.0,2.78898e-14,0.0608
0.01,6.0,2.48727e-15,0.0996
0.1,1.0,3.62116e-11,0.0019
0.1,2.0,2.18195e-11,0.0022
0.1,3.0,8.08855e-12,0.0045
0.1,4.0,5.18549e-12,0.0052
0.1,5.0,4.61025e-12,0.0055
0.1,6.0,5.30849e-13,0.0066
1.0,1.0,7.09643e-09,0.0002
1.0,2.0,3.82832e-09,0.0002
1.0,3.0,8.2861e-10,0.0004
1.0,4.0,6.6316e-10,0.0004
1.0,5.0,6.14342e-10,0.0004
1.0,6.0,1.03841e-10,0.0004
5.0,1.0,2.20687e-09,0.0002
5.0,2.0,1.22e-09,0.0002
5.0,3.0,3.31044e-10,0.0004
5.0,4.0,3.19669e-10,0.0004
5.0,5.0,3.07097e-10,0.0004
5.0,6.0,6.28247e-11,0.0004
20.0,1.0,0.0,0.0
20.0,2.0,0.0,0.0
20.0,3.0,0.0,0.0
20.0,4.0,0.0,0.0
20.0,5.0,0.0,0.0
20.0,6.0,0.0,0.0
total,6.0,1.67199e-10,0.0003
