Time,Value,Error,abs_error
D1.0,668.334,0.0005,0.334167
D2.0,667.13,0.0005,0.333565
D3.0,658.004,0.0005,0.329002
D4.0,558.072,0.0005,0.279036
D5.0,418.824,0.0005,0.20941200000000001
D6.0,1.44363e-22,0.0005,7.21815e-26
