Time,Value,Error,abs_error
D1.0,7.94853,0.0022,0.017486766
D2.0,7.88595,0.0022,0.01734909
D3.0,7.42384,0.0022,0.016332448000000003
D4.0,3.60596,0.0022,0.007933112
D5.0,1.02457,0.0022,0.002254054
D6.0,0.0,0.0,0.0
