Time,Value,Error,abs_error
D1.0,26.0464,0.002,0.052092799999999995
D2.0,25.9346,0.002,0.0518692
D3.0,25.0957,0.002,0.050191400000000004
D4.0,16.9367,0.002,0.0338734
D5.0,8.53593,0.002,0.01707186
D6.0,3.43431e-58,0.002,6.86862e-61
