Time,Value,Error,abs_error
D1.0,205.326,0.0002,0.0410652
D2.0,180.53,0.0002,0.036106
D3.0,67.5339,0.0002,0.013506780000000001
D4.0,0.000528535,0.0002,1.0570700000000001e-07
D5.0,6.68031e-13,0.0002,1.336062e-16
D6.0,0.0,0.0,0.0
