Time,Value,Error,abs_error
D1.0,0.0340787,0.007,0.00023855090000000003
D2.0,0.0340773,0.007,0.0002385411
D3.0,0.0340665,0.007,0.0002384655
D4.0,0.033937,0.007,0.000237559
D5.0,0.0337126,0.007,0.00023598820000000003
D6.0,0.00917121,0.007,6.419847e-05
