Time,Value,Error,abs_error
D1.0,7757.81,0.0001,0.775781
D2.0,7756.98,0.0001,0.775698
D3.0,7750.68,0.0001,0.7750680000000001
D4.0,7675.7,0.0001,0.76757
D5.0,7546.78,0.0001,0.754678
D6.0,271.743,0.0001,0.027174300000000002
