Time,Value,Error,abs_error
D1.0,17.3843,0.0024,0.04172231999999999
D2.0,17.3786,0.0024,0.04170863999999999
D3.0,17.335,0.0024,0.041603999999999995
D4.0,16.8224,0.0024,0.040373759999999995
D5.0,15.965,0.0024,0.038315999999999996
D6.0,0.000555673,0.0024,1.3336152e-06
