Time,Value,Error,abs_error
D1.0,774.309,0.0002,0.1548618
D2.0,772.456,0.0002,0.15449120000000002
D3.0,758.451,0.0002,0.15169020000000003
D4.0,609.397,0.0002,0.12187940000000001
D5.0,416.209,0.0002,0.0832418
D6.0,1.33246e-30,0.0002,2.66492e-34
