Time,Value,Error,abs_error
D1.0,0.267544,0.038,0.010166672
D2.0,0.253574,0.038,0.009635812
D3.0,0.168329,0.038,0.006396502
D4.0,0.00125393,0.038,4.764934e-05
D5.0,2.45648e-07,0.038,9.334623999999998e-09
D6.0,0.0,0.0,0.0
