Time,Value,Error,abs_error
D1.0,7.3434,0.0012,0.00881208
D2.0,6.4566,0.0012,0.007747919999999999
D3.0,2.41533,0.0012,0.0028983959999999997
D4.0,1.89029e-05,0.0012,2.268348e-08
D5.0,2.38919e-14,0.0012,2.867028e-17
D6.0,0.0,0.0,0.0
