Time,Value,Error,abs_error
D1.0,9.76805e-06,0.0549,5.36265945e-07
D2.0,9.76122e-06,0.0549,5.35890978e-07
D3.0,9.7092e-06,0.0549,5.3303508e-07
D4.0,9.10822e-06,0.0549,5.00041278e-07
D5.0,8.14849e-06,0.0549,4.4735210099999994e-07
D6.0,2.64133e-15,0.0549,1.4500901699999998e-16
