Time,Value,Error,abs_error
D1.0,74.6592,0.0003,0.02239776
D2.0,74.6529,0.0003,0.02239587
D3.0,74.6048,0.0003,0.02238144
D4.0,74.0318,0.0003,0.02220954
D5.0,73.0438,0.0003,0.02191314
D6.0,5.23124,0.0003,0.0015693719999999999
