Time,Value,Error,abs_error
D1.0,7906.45,0.0002,1.58129
D2.0,6951.65,0.0002,1.39033
D3.0,2600.52,0.0002,0.520104
D4.0,0.0203522,0.0002,4.07044e-06
D5.0,2.57238e-11,0.0002,5.1447600000000004e-15
D6.0,0.0,0.0,0.0
