User,Time,Value,Error,abs_error
0.0,D1.0,0.0,0.0,0.0
0.0,D2.0,0.0,0.0,0.0
0.0,D3.0,0.0,0.0,0.0
0.0,D4.0,0.0,0.0,0.0
0.0,D5.0,0.0,0.0,0.0
0.0,D6.0,0.0,0.0,0.0
-12024.0,D1.0,17.3791,0.0002,0.0034758200000000006
-12024.0,D2.0,15.2803,0.0002,0.00305606
-12024.0,D3.0,5.71616,0.0002,0.001143232
-12024.0,D4.0,4.47359e-05,0.0002,8.94718e-09
-12024.0,D5.0,5.6543e-14,0.0002,1.13086e-17
-12024.0,D6.0,0.0,0.0,0.0
-12025.0,D1.0,0.00850552,0.0101,8.5905752e-05
-12025.0,D2.0,0.00747838,0.0101,7.553163799999999e-05
-12025.0,D3.0,0.00279756,0.0101,2.8255356e-05
-12025.0,D4.0,2.18943e-08,0.0101,2.2113242999999998e-10
-12025.0,D5.0,2.76729e-17,0.0101,2.7949628999999997e-19
-12025.0,D6.0,0.0,0.0,0.0
-13027.0,D1.0,17.5827,0.0002,0.00351654
-13027.0,D2.0,15.4594,0.0002,0.0030918800000000004
-13027.0,D3.0,5.78315,0.0002,0.00115663
-13027.0,D4.0,4.52602e-05,0.0002,9.05204e-09
-13027.0,D5.0,5.72057e-14,0.0002,1.1441139999999999e-17
-13027.0,D6.0,0.0,0.0,0.0
-20040.0,D1.0,2.50831e-07,0.0895,2.24493745e-08
-20040.0,D2.0,2.50257e-07,0.0895,2.23980015e-08
-20040.0,D3.0,2.45917e-07,0.0895,2.2009571499999997e-08
-20040.0,D4.0,1.99493e-07,0.0895,1.7854623499999998e-08
-20040.0,D5.0,1.38547e-07,0.0895,1.23999565e-08
-20040.0,D6.0,1.17909e-38,0.0895,1.0552855499999998e-39
-20042.0,D1.0,0.00781888,0.0073,5.7077824e-05
-20042.0,D2.0,0.00669085,0.0073,4.8843205e-05
-20042.0,D3.0,0.00203486,0.0073,1.4854478e-05
-20042.0,D4.0,1.33917e-09,0.0073,9.775941e-12
-20042.0,D5.0,2.26399e-20,0.0073,1.6527127e-22
-20042.0,D6.0,0.0,0.0,0.0
-20043.0,D1.0,0.00125793,0.0104,1.3082471999999999e-05
-20043.0,D2.0,0.00115342,0.0104,1.1995568e-05
-20043.0,D3.0,0.000594591,0.0104,6.1837463999999995e-06
-20043.0,D4.0,2.15288e-07,0.0104,2.2389952e-09
-20043.0,D5.0,2.17038e-13,0.0104,2.2571952e-15
-20043.0,D6.0,0.0,0.0,0.0
-20044.0,D1.0,6.51791e-06,0.1713,1.116517983e-06
-20044.0,D2.0,5.97643e-06,0.1713,1.023762459e-06
-20044.0,D3.0,3.08085e-06,0.1713,5.27749605e-07
-20044.0,D4.0,1.11551e-09,0.1713,1.9108686300000001e-10
-20044.0,D5.0,1.12457e-15,0.1713,1.9263884100000002e-16
-20044.0,D6.0,0.0,0.0,0.0
-20046.0,D1.0,1.40613e-05,0.004,5.62452e-08
-20046.0,D2.0,1.38149e-05,0.004,5.5259600000000005e-08
-20046.0,D3.0,1.20694e-05,0.004,4.82776e-08
-20046.0,D4.0,2.39989e-06,0.004,9.59956e-09
-20046.0,D5.0,1.43814e-07,0.004,5.75256e-10
-20046.0,D6.0,0.0,0.0,0.0
-20048.0,D1.0,0.00652775,0.008,5.2221999999999996e-05
-20048.0,D2.0,0.00641335,0.008,5.13068e-05
-20048.0,D3.0,0.00560302,0.008,4.482416e-05
-20048.0,D4.0,0.00111412,0.008,8.91296e-06
-20048.0,D5.0,6.67638e-05,0.008,5.341104e-07
-20048.0,D6.0,0.0,0.0,0.0
-26054.0,D1.0,0.545192,0.0004,0.00021807680000000002
-26054.0,D2.0,0.54505,0.0004,0.00021802000000000003
-26054.0,D3.0,0.543963,0.0004,0.0002175852
-26054.0,D4.0,0.531157,0.0004,0.00021246280000000002
-26054.0,D5.0,0.509643,0.0004,0.00020385719999999998
-26054.0,D6.0,0.000165964,0.0004,6.63856e-08
-26056.0,D1.0,4.91052,0.0004,0.0019642080000000003
-26056.0,D2.0,2.32979,0.0004,0.0009319160000000001
-26056.0,D3.0,0.00782721,0.0004,3.130884e-06
-26056.0,D4.0,3.49597e-06,0.2173,7.59674281e-07
-26056.0,D5.0,3.36628e-06,0.2166,7.29136248e-07
-26056.0,D6.0,3.16555e-08,0.1015,3.2130332500000002e-09
-26057.0,D1.0,0.000524589,0.0414,2.17179846e-05
-26057.0,D2.0,0.000248891,0.0414,1.03040874e-05
-26057.0,D3.0,8.35798e-07,0.0414,3.46020372e-08
-26057.0,D4.0,2.18184e-36,0.0414,9.0328176e-38
-26057.0,D5.0,6.14152e-88,0.0414,2.5425892799999998e-89
-26057.0,D6.0,0.0,0.0,0.0
-26058.0,D1.0,0.00314857,0.0014,4.4079979999999995e-06
-26058.0,D2.0,0.0031429,0.0014,4.40006e-06
-26058.0,D3.0,0.00309991,0.0014,4.339874e-06
-26058.0,D4.0,0.00262912,0.0014,3.680768e-06
-26058.0,D5.0,0.00197311,0.0014,2.762354e-06
-26058.0,D6.0,6.80105e-28,0.0014,9.52147e-31
-9019.0,D1.0,0.00108553,0.0183,1.9865198999999998e-05
-9019.0,D2.0,0.000378732,0.0183,6.9307956e-06
-9019.0,D3.0,1.2147e-07,0.0183,2.2229009999999997e-09
-9019.0,D4.0,2.01574e-49,0.0183,3.6888042000000005e-51
-9019.0,D5.0,0.0,0.0,0.0
-9019.0,D6.0,0.0,0.0,0.0
