Time,Value,Error,abs_error
D1.0,0.0433133,0.0195,0.00084460935
D2.0,0.0422887,0.0195,0.00082462965
D3.0,0.0352202,0.0195,0.0006867939
D4.0,0.00395294,0.0195,7.708233e-05
D5.0,8.74413e-05,0.0195,1.70510535e-06
D6.0,0.0,0.0,0.0
