Time,Value,Error,abs_error
D1.0,1742.12,0.0001,0.174212
D2.0,1742.09,0.0001,0.174209
D3.0,1741.88,0.0001,0.174188
D4.0,1739.3,0.0001,0.17393
D5.0,1734.8,0.0001,0.17348
D6.0,1044.51,0.0001,0.104451
