Time,Value,Error,abs_error
D1.0,1378.94,0.0006,0.827364
D2.0,1377.9,0.0006,0.82674
D3.0,1370.0,0.0006,0.822
D4.0,1279.0,0.0006,0.7674
D5.0,1134.61,0.0006,0.6807659999999999
D6.0,7.02272e-08,0.0006,4.213631999999999e-11
