Time,Value,Error,abs_error
D1.0,2749.86,0.0003,0.824958
D2.0,2621.53,0.0003,0.786459
D3.0,1819.65,0.0003,0.545895
D4.0,23.1109,0.0003,0.00693327
D5.0,0.0114718,0.0003,3.44154e-06
D6.0,0.0,0.0,0.0
