Time,Value,Error,abs_error
D1.0,797.141,0.0004,0.3188564
D2.0,796.378,0.0004,0.31855120000000003
D3.0,790.574,0.0004,0.3162296
D4.0,724.355,0.0004,0.289742
D5.0,621.943,0.0004,0.2487772
D6.0,6.3485e-11,0.0004,2.5394000000000002e-14
