Time,Value,Error,abs_error
D1.0,3.88328e-05,0.027,1.0484855999999999e-06
D2.0,3.88056e-05,0.027,1.0477512e-06
D3.0,3.85988e-05,0.027,1.0421676e-06
D4.0,3.62096e-05,0.027,9.776592e-07
D5.0,3.23942e-05,0.027,8.746434000000001e-07
D6.0,1.05006e-14,0.027,2.835162e-16
