Time,Value,Error,abs_error
D1.0,0.000467387,0.0168,7.8521016e-06
D2.0,0.000467349,0.0168,7.8514632e-06
D3.0,0.000467063,0.0168,7.846658399999999e-06
D4.0,0.000463648,0.0168,7.7892864e-06
D5.0,0.000457758,0.0168,7.6903344e-06
D6.0,3.72403e-05,0.0168,6.2563704e-07
