Time,Value,Error,abs_error
D1.0,4482.96,0.0001,0.44829600000000003
D2.0,4482.84,0.0001,0.448284
D3.0,4481.97,0.0001,0.44819700000000007
D4.0,4471.51,0.0001,0.447151
D5.0,4453.35,0.0001,0.44533500000000004
D6.0,2003.99,0.0001,0.20039900000000002
