Time,Value,Error,abs_error
D1.0,0.0666541,0.0062,0.00041325541999999996
D2.0,0.0666514,0.0062,0.00041323867999999996
D3.0,0.0666301,0.0062,0.00041310661999999996
D4.0,0.066377,0.0062,0.00041153740000000004
D5.0,0.0659381,0.0062,0.00040881622
D6.0,0.0179378,0.0062,0.00011121436
