Cells,Value,Error
100.0,7.02e-17,0.045
101.0,2.4e-17,0.045
102.0,1.06e-17,0.045
103.0,5.14e-18,0.045
104.0,2.53e-18,0.045
105.0,1.32e-18,0.045
106.0,7.21e-19,0.045
107.0,3.93e-19,0.046
108.0,2.21e-19,0.046
109.0,1.28e-19,0.047
