Cells,Value,Error
Input 1,3.76637,0.081
Input 2,14.5235,0.0455
Input 3,5.54347,0.0775
Input 4,6.70655,0.0725
Input 5,7.94455,0.067
Input 6,6.74727,0.0814
Input 7,1.55505,0.1237
