Cells,Value,Error
100.0,3.55317e-16,0.0064
101.0,1.56077e-16,0.0093
102.0,8.67929e-17,0.0093
103.0,5.21639e-17,0.0082
104.0,3.26008e-17,0.009
105.0,2.09711e-17,0.009
106.0,1.36252e-17,0.0085
107.0,9.23328e-18,0.0082
108.0,6.29467e-18,0.0142
109.0,4.39579e-18,0.0082
110.0,3.0744e-18,0.0093
111.0,2.18296e-18,0.0093
112.0,1.53698e-18,0.0098
