Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.765278576412759e-08,0.007352341831321743,0.01,0.1,66.8 deg
0.1 - 1,7.930935128331964e-07,0.0022323611648065976,0.1,1.0,66.8 deg
1 - 3.5,5.902064385635883e-07,0.004365340744486644,1.0,3.5,66.8 deg
3.5 - 10,2.6473348533468643e-08,0.040403455131383506,3.5,10.0,66.8 deg
10 - 20,2.4410965849909678e-08,0.05688600074425152,10.0,20.0,66.8 deg
