Energy,Value,Error,Angle
0.488405,1.774834054440945e-08,0.007,24.9 deg
0.50077,5.775113204018388e-07,0.021,24.9 deg
0.513445,5.768002485374295e-07,0.021,24.9 deg
0.52644,5.847898370096101e-07,0.021,24.9 deg
0.53977,5.762272848516183e-07,0.0207,24.9 deg
0.553435,6.413975247699066e-07,0.0202,24.9 deg
0.567445,6.484725125554871e-07,0.0199,24.9 deg
0.58181,7.021090345384494e-07,0.0195,24.9 deg
0.596535,7.012408174486876e-07,0.0192,24.9 deg
0.61164,7.456142838609809e-07,0.0191,24.9 deg
0.627125,7.351889300847958e-07,0.019,24.9 deg
0.643,7.647514406251016e-07,0.019,24.9 deg
0.65928,8.017843436504719e-07,0.0185,24.9 deg
0.67597,8.011642740043391e-07,0.0186,24.9 deg
0.69308,8.337448442998741e-07,0.018,24.9 deg
0.710625,8.483192784914883e-07,0.0182,24.9 deg
0.728615,8.752227395902289e-07,0.0179,24.9 deg
0.74706,9.08566858771453e-07,0.0175,24.9 deg
0.76597,9.35089460680309e-07,0.0174,24.9 deg
0.78536,9.70442786269309e-07,0.0169,24.9 deg
0.805245,9.71910205110878e-07,0.0169,24.9 deg
0.82563,9.481862222775243e-07,0.0172,24.9 deg
0.84653,9.996475959895997e-07,0.0169,24.9 deg
0.86796,9.850004075250122e-07,0.0168,24.9 deg
0.88993,9.935761827633665e-07,0.0169,24.9 deg
0.912455,1.009779130846977e-06,0.0168,24.9 deg
0.935555,1.0672541846889988e-06,0.0165,24.9 deg
0.95924,1.0709813879336098e-06,0.0165,24.9 deg
0.983525,1.0725008106228124e-06,0.0165,24.9 deg
1.00841,1.1226413019671997e-06,0.0162,24.9 deg
1.03395,1.134934024566164e-06,0.0161,24.9 deg
1.06015,1.1079129119686181e-06,0.0162,24.9 deg
1.087,1.185492871090467e-06,0.0157,24.9 deg
1.1145,1.2255593324971167e-06,0.0157,24.9 deg
1.1427,1.2064146289450583e-06,0.0156,24.9 deg
1.17165,1.244755584140005e-06,0.0153,24.9 deg
1.2013,1.220237032821067e-06,0.0157,24.9 deg
1.2317,1.300050706757605e-06,0.0153,24.9 deg
1.2629,1.2809023096540053e-06,0.0153,24.9 deg
1.29485,1.3397069811418728e-06,0.015,24.9 deg
1.3276,1.3868235924121068e-06,0.0148,24.9 deg
1.3612,1.4055570484607995e-06,0.0148,24.9 deg
