Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.2184169186833013e-07,0.0031258977064923016,0.01,0.1,24.9 deg
0.1 - 1,1.3592744257413174e-06,0.001373195514479269,0.1,1.0,24.9 deg
1 - 3.5,2.041082522634811e-07,0.0051820174551841435,1.0,3.5,24.9 deg
3.5 - 10,2.2387175361943525e-08,0.0352788247204569,3.5,10.0,24.9 deg
10 - 20,8.808821389228681e-08,0.030296621201230108,10.0,20.0,24.9 deg
