Energy,Value,Error,Angle
0.011927,1.7411396159290933e-09,0.0465,0 deg
0.0125385,3.505897971519883e-08,0.1074,0 deg
0.0131815,3.189215330870667e-08,0.0997,0 deg
0.013857,2.8236046730140607e-08,0.0983,0 deg
0.0145675,2.857297139799592e-08,0.0919,0 deg
0.0153145,3.150294423256823e-08,0.0929,0 deg
0.0160995,2.852097453760107e-08,0.0961,0 deg
0.016925,2.8994710530522936e-08,0.0987,0 deg
0.017793,2.8802936848254524e-08,0.1027,0 deg
0.0187055,3.324570404069958e-08,0.1066,0 deg
0.0196645,3.268651184917549e-08,0.1089,0 deg
0.0206725,3.493465160506219e-08,0.1058,0 deg
0.021732,3.2777718528867626e-08,0.1017,0 deg
0.0228465,4.493312254273567e-08,0.0973,0 deg
0.024018,5.824065783044649e-08,0.0796,0 deg
0.025249,1.7895483842379372e-07,0.0413,0 deg
0.0265435,2.2548946079063267e-07,0.0319,0 deg
0.0279045,2.188825627035102e-08,0.0863,0 deg
0.0293355,6.9545106000611696e-09,0.127,0 deg
0.0308395,1.9886595694756006e-08,0.0907,0 deg
0.0324205,3.529180945838726e-08,0.0562,0 deg
0.034083,5.157316749090254e-08,0.0499,0 deg
0.0358305,6.179346104822354e-08,0.0489,0 deg
0.0376675,7.592798247610232e-08,0.0479,0 deg
0.039599,8.903273906569443e-08,0.0432,0 deg
0.0416295,9.693914712132513e-08,0.0403,0 deg
0.0437635,1.0449882990850998e-07,0.0386,0 deg
0.046007,1.1817874714443686e-07,0.0387,0 deg
0.048366,1.2251195382996253e-07,0.0366,0 deg
0.050846,1.4955833118190052e-07,0.0341,0 deg
0.053453,1.2218900732167014e-07,0.0356,0 deg
0.0561935,1.262522200308832e-07,0.0361,0 deg
0.0590745,1.5239888101057587e-07,0.0337,0 deg
0.0621035,1.6925208265281313e-07,0.0317,0 deg
0.0652875,1.9612388119208305e-07,0.0285,0 deg
0.0686345,2.8390792388537986e-07,0.024,0 deg
0.0721535,4.027322116779206e-07,0.0212,0 deg
0.075853,2.128677729047702e-07,0.027,0 deg
0.079742,3.197693312305134e-07,0.0215,0 deg
0.0838305,5.504087168441473e-07,0.0192,0 deg
0.088129,1.5107105704369587e-07,0.0285,0 deg
0.0926475,3.4526579773119163e-07,0.0195,0 deg
0.0973975,4.333863612971045e-07,0.0167,0 deg
0.102391,5.494129531002671e-07,0.0145,0 deg
0.10764,6.835427547333248e-07,0.0135,0 deg
0.11316,7.168625975955956e-07,0.0132,0 deg
0.11896,9.515119083546323e-07,0.0116,0 deg
