Energy,Value,Error,Angle
0.011927,1.1154331940588496e-09,0.0319,41.8 deg
0.0125385,2.6288634693799205e-08,0.0801,41.8 deg
0.0131815,2.166448487235773e-08,0.0807,41.8 deg
0.013857,2.7603745612119985e-08,0.0779,41.8 deg
0.0145675,2.830958456690823e-08,0.0792,41.8 deg
0.0153145,3.1212985244284694e-08,0.0733,41.8 deg
0.0160995,3.0758105919537036e-08,0.0722,41.8 deg
0.016925,3.2929626965430026e-08,0.0706,41.8 deg
0.017793,3.564151741293559e-08,0.0686,41.8 deg
0.0187055,3.3385669114546266e-08,0.0676,41.8 deg
0.0196645,3.895364006952296e-08,0.0661,41.8 deg
0.0206725,4.623846272217006e-08,0.0596,41.8 deg
0.021732,4.1431317924639907e-08,0.0617,41.8 deg
0.0228465,4.619961594868836e-08,0.0584,41.8 deg
0.024018,4.670375377017822e-08,0.0557,41.8 deg
0.025249,4.407718471048153e-08,0.0575,41.8 deg
0.0265435,5.825712755896464e-08,0.0568,41.8 deg
0.0279045,4.535021593036099e-08,0.058,41.8 deg
0.0293355,3.454520038320427e-08,0.0594,41.8 deg
0.0308395,5.378360605910106e-08,0.0546,41.8 deg
0.0324205,6.14624343604839e-08,0.0491,41.8 deg
0.034083,6.634626658408148e-08,0.0492,41.8 deg
0.0358305,6.292004392979419e-08,0.0473,41.8 deg
0.0376675,6.819809920483955e-08,0.0468,41.8 deg
0.039599,7.589617108013107e-08,0.0474,41.8 deg
0.0416295,8.027407533897209e-08,0.0445,41.8 deg
0.0437635,8.686988704468109e-08,0.0426,41.8 deg
0.046007,9.361471559430038e-08,0.0411,41.8 deg
0.048366,8.929849783949831e-08,0.0417,41.8 deg
0.050846,9.256251163328844e-08,0.0398,41.8 deg
0.053453,1.0215633075576426e-07,0.04,41.8 deg
0.0561935,1.0494530783883262e-07,0.039,41.8 deg
0.0590745,1.0940059100997526e-07,0.0369,41.8 deg
0.0621035,1.1675082101001066e-07,0.0388,41.8 deg
0.0652875,1.19860005401786e-07,0.0375,41.8 deg
0.0686345,1.2620730224530124e-07,0.036,41.8 deg
0.0721535,1.4883759995115913e-07,0.0341,41.8 deg
0.075853,1.3391968240080652e-07,0.0346,41.8 deg
0.079742,1.4424720490574036e-07,0.0334,41.8 deg
0.0838305,1.4897637003467212e-07,0.0313,41.8 deg
0.088129,1.334005347146846e-07,0.0324,41.8 deg
