Energy,Value,Error,Angle
0.011927,2.128392322000056e-09,0.0286,12.2 deg
0.0125385,2.271797565142736e-08,0.0927,12.2 deg
0.0131815,2.3608279763162006e-08,0.0862,12.2 deg
0.013857,2.2762840248742467e-08,0.0764,12.2 deg
0.0145675,2.0786360715840068e-08,0.0808,12.2 deg
0.0153145,2.5401407232218335e-08,0.072,12.2 deg
0.0160995,2.2056238980179743e-08,0.0749,12.2 deg
0.016925,2.6184713029665063e-08,0.0763,12.2 deg
0.017793,2.757226427426435e-08,0.0739,12.2 deg
0.0187055,2.6074893407322487e-08,0.0753,12.2 deg
0.0196645,3.020918210713094e-08,0.0712,12.2 deg
0.0206725,2.8608102144116588e-08,0.0724,12.2 deg
0.021732,3.790921573830922e-08,0.0692,12.2 deg
0.0228465,3.0415037096033326e-08,0.0686,12.2 deg
0.024018,3.247875166380006e-08,0.0688,12.2 deg
0.025249,3.5132143707510146e-08,0.0697,12.2 deg
0.0265435,3.4521942230693676e-08,0.0645,12.2 deg
0.0279045,3.151526526404809e-08,0.0694,12.2 deg
0.0293355,3.0878764510579303e-08,0.0667,12.2 deg
0.0308395,3.150609229530595e-08,0.0679,12.2 deg
0.0324205,3.034867588807937e-08,0.0667,12.2 deg
0.034083,3.432005465929886e-08,0.0641,12.2 deg
0.0358305,3.7233434237884914e-08,0.0602,12.2 deg
0.0376675,4.169312789693892e-08,0.0595,12.2 deg
0.039599,4.279048394731184e-08,0.0596,12.2 deg
0.0416295,4.712271323409541e-08,0.0592,12.2 deg
0.0437635,4.109272595499527e-08,0.056,12.2 deg
0.046007,4.4770289808268815e-08,0.0573,12.2 deg
0.048366,4.997947274403665e-08,0.0537,12.2 deg
0.050846,5.037939770974022e-08,0.0539,12.2 deg
0.053453,5.329940733901898e-08,0.0546,12.2 deg
0.0561935,5.783273308220329e-08,0.0555,12.2 deg
0.0590745,5.4622892822786944e-08,0.0507,12.2 deg
0.0621035,6.322142082603582e-08,0.0481,12.2 deg
0.0652875,6.371483549533548e-08,0.0516,12.2 deg
0.0686345,6.939171388424868e-08,0.0479,12.2 deg
0.0721535,7.147952762400207e-08,0.0449,12.2 deg
0.075853,7.587358044367919e-08,0.0524,12.2 deg
0.079742,7.931092228068052e-08,0.045,12.2 deg
0.0838305,7.823004910066083e-08,0.0429,12.2 deg
0.088129,8.633980274473281e-08,0.0429,12.2 deg
0.0926475,9.037442354911677e-08,0.0414,12.2 deg
0.0973975,8.755009715463867e-08,0.0414,12.2 deg
0.102391,1.0985678973000004e-07,0.0396,12.2 deg
0.10764,1.0880372763980678e-07,0.0377,12.2 deg
0.11316,1.1891861599366812e-07,0.0371,12.2 deg
0.11896,1.1830774356182536e-07,0.0359,12.2 deg
0.12506,1.2553353259348564e-07,0.0361,12.2 deg
0.131475,1.2654514288566417e-07,0.035,12.2 deg
0.138215,1.356658279104789e-07,0.0344,12.2 deg
0.1453,1.3781141284157975e-07,0.0334,12.2 deg
0.15275,1.540347539663041e-07,0.0335,12.2 deg
0.16058,1.4273611010602215e-07,0.0342,12.2 deg
0.16881,1.630519291270175e-07,0.0314,12.2 deg
0.17747,1.62827803106165e-07,0.0315,12.2 deg
0.18657,1.869383931580979e-07,0.0301,12.2 deg
0.196135,1.7927945446013287e-07,0.0296,12.2 deg
0.20619,1.900524759775933e-07,0.0292,12.2 deg
0.21676,2.0273569309012449e-07,0.0284,12.2 deg
0.227875,2.104627143470904e-07,0.0288,12.2 deg
0.23956,2.2858148712617447e-07,0.0272,12.2 deg
0.251845,2.3723897206557994e-07,0.0267,12.2 deg
0.264755,2.6102471748863097e-07,0.0262,12.2 deg
0.278325,2.662178589550245e-07,0.0253,12.2 deg
0.292595,2.615924988555058e-07,0.0256,12.2 deg
0.3076,2.8876141173527424e-07,0.025,12.2 deg
0.32337,3.00100361159489e-07,0.0248,12.2 deg
0.33995,3.0245971556292745e-07,0.0239,12.2 deg
0.35738,3.124391670925972e-07,0.0241,12.2 deg
0.3757,3.3247577677998775e-07,0.0231,12.2 deg
0.394965,3.355823824127306e-07,0.0221,12.2 deg
0.415215,3.5708896363344954e-07,0.022,12.2 deg
0.436505,2.9082238925862255e-07,0.0246,12.2 deg
0.458885,3.623714202140142e-07,0.0227,12.2 deg
0.48241,4.4049433228322017e-07,0.0213,12.2 deg
0.507145,4.5345656650457517e-07,0.0207,12.2 deg
0.533145,4.895965318395789e-07,0.0205,12.2 deg
0.56048,5.142626911733878e-07,0.0198,12.2 deg
0.58922,5.821873353296594e-07,0.0195,12.2 deg
0.61943,6.888650081598153e-07,0.0178,12.2 deg
0.65119,6.173982926403766e-07,0.0181,12.2 deg
0.68458,5.315669087982103e-07,0.0186,12.2 deg
0.719675,5.885301555011583e-07,0.0183,12.2 deg
0.75657,6.407137256978269e-07,0.0181,12.2 deg
0.79536,6.98521045493963e-07,0.0174,12.2 deg
0.83614,7.611394155234296e-07,0.0174,12.2 deg
0.87901,8.495244149091494e-07,0.0164,12.2 deg
0.92408,8.845680043258007e-07,0.016,12.2 deg
0.97146,1.0647711951835306e-06,0.0152,12.2 deg
1.02127,8.30426535819895e-07,0.0158,12.2 deg
1.07365,8.448469341453603e-07,0.0152,12.2 deg
1.1287,8.354567359824275e-07,0.016,12.2 deg
1.18655,1.0514949117429234e-06,0.0149,12.2 deg
1.2474,1.107424436260614e-06,0.0143,12.2 deg
1.31135,1.206260391765039e-06,0.014,12.2 deg
1.37855,9.060275422897858e-07,0.0154,12.2 deg
1.44925,8.953660298425386e-07,0.0147,12.2 deg
1.52355,1.0408793513776742e-06,0.0144,12.2 deg
