Energy,Value,Error,Angle
0.011927,6.180868725346347e-10,0.0412,12.2 deg
0.0125385,2.0288735482903957e-08,0.0922,12.2 deg
0.0131815,2.0155799299770725e-08,0.0863,12.2 deg
0.013857,2.5606194326930144e-08,0.0934,12.2 deg
0.0145675,2.4362781900609377e-08,0.0889,12.2 deg
0.0153145,2.7396125099893027e-08,0.0856,12.2 deg
0.0160995,3.1693328061229845e-08,0.0778,12.2 deg
0.016925,3.039700947551015e-08,0.0791,12.2 deg
0.017793,3.749962305551734e-08,0.072,12.2 deg
0.0187055,3.999322030074317e-08,0.0676,12.2 deg
0.0196645,4.1952397119617736e-08,0.0651,12.2 deg
0.0206725,4.590699201905279e-08,0.0691,12.2 deg
0.021732,5.083419434198732e-08,0.06,12.2 deg
0.0228465,5.8591616080345723e-08,0.0616,12.2 deg
0.024018,6.480812010780812e-08,0.0522,12.2 deg
0.025249,6.440689610560421e-08,0.055,12.2 deg
0.0265435,6.586817938654e-08,0.0558,12.2 deg
0.0279045,7.870656816927249e-08,0.0497,12.2 deg
0.0293355,8.85987350053394e-08,0.0474,12.2 deg
0.0308395,8.685056237685798e-08,0.0454,12.2 deg
0.0324205,1.0191560094460356e-07,0.0399,12.2 deg
0.034083,1.1236049987771991e-07,0.0407,12.2 deg
0.0358305,1.230071309063755e-07,0.0381,12.2 deg
0.0376675,1.3739363496199196e-07,0.0367,12.2 deg
0.039599,1.6612696130658588e-07,0.0331,12.2 deg
0.0416295,1.4406066047985122e-07,0.0369,12.2 deg
0.0437635,9.807668497729293e-08,0.048,12.2 deg
0.046007,1.4318603700794342e-07,0.0399,12.2 deg
0.048366,1.4695122905027743e-07,0.037,12.2 deg
0.050846,1.5647792652863784e-07,0.0347,12.2 deg
0.053453,1.813768608013952e-07,0.0322,12.2 deg
0.0561935,1.9882064565949568e-07,0.0315,12.2 deg
0.0590745,2.0731718407008222e-07,0.0302,12.2 deg
0.0621035,2.3132017242128412e-07,0.0283,12.2 deg
0.0652875,2.611371622446104e-07,0.0269,12.2 deg
0.0686345,2.677082164367738e-07,0.0279,12.2 deg
0.0721535,2.484116633024089e-07,0.0281,12.2 deg
0.075853,2.862776254207421e-07,0.0262,12.2 deg
0.079742,1.3077558030528896e-07,0.0393,12.2 deg
0.0838305,2.660434463540499e-07,0.0267,12.2 deg
0.088129,3.21497476454677e-07,0.0246,12.2 deg
0.0926475,3.3506186281672205e-07,0.0238,12.2 deg
0.0973975,3.888410907510675e-07,0.0226,12.2 deg
0.102391,4.052079784608307e-07,0.0218,12.2 deg
0.10764,4.243811038416232e-07,0.0214,12.2 deg
0.11316,4.622976518560608e-07,0.0201,12.2 deg
0.11896,3.716748050060524e-07,0.0238,12.2 deg
0.12506,4.7215431981435373e-07,0.0204,12.2 deg
0.131475,4.792366182136588e-07,0.0207,12.2 deg
