Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.041345774079427e-08,0.006919163259686271,0.01,0.1,12.2 deg
0.1 - 1,4.597629261220694e-07,0.003094610421904458,0.1,1.0,12.2 deg
1 - 3.5,1.5434760993313552e-06,0.0026835848273370003,1.0,3.5,12.2 deg
3.5 - 10,2.3408785570922643e-06,0.003139700197672451,3.5,10.0,12.2 deg
10 - 20,2.1307551584886975e-05,0.0025255377525247253,10.0,20.0,12.2 deg
