Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.8215678946075962e-07,0.003956354591157131,0.01,0.1,0 deg
0.1 - 1,4.92656481383263e-06,0.0008236913769571761,0.1,1.0,0 deg
1 - 3.5,1.5335055779205874e-05,0.0007867125011168184,1.0,3.5,0 deg
3.5 - 10,7.3750427042078894e-06,0.001978632733156637,3.5,10.0,0 deg
10 - 20,0.0006016428594041354,0.0004078607234878348,10.0,20.0,0 deg
