Energy,Value,Error,Angle
0.011927,3.299189580956175e-09,0.0145,66.8 deg
0.0125385,2.4781009764577282e-08,0.0622,66.8 deg
0.0131815,2.846766701100951e-08,0.0582,66.8 deg
0.013857,3.114323120600189e-08,0.0572,66.8 deg
0.0145675,2.8584370828042993e-08,0.0545,66.8 deg
0.0153145,3.658822497191334e-08,0.0514,66.8 deg
0.0160995,3.580810543716125e-08,0.0488,66.8 deg
0.016925,3.885060027750027e-08,0.0481,66.8 deg
0.017793,4.963079550216752e-08,0.0433,66.8 deg
0.0187055,5.340667317778828e-08,0.0396,66.8 deg
0.0196645,6.657968689339011e-08,0.0365,66.8 deg
0.0206725,8.290428358780973e-08,0.0327,66.8 deg
0.021732,9.311622679152373e-08,0.0306,66.8 deg
0.0228465,1.94454126341873e-07,0.0205,66.8 deg
0.024018,4.230164825842274e-07,0.0144,66.8 deg
0.025249,1.2416681239962228e-06,0.0092,66.8 deg
0.0265435,4.872701223515799e-07,0.0142,66.8 deg
0.0279045,1.4746174725868363e-08,0.0838,66.8 deg
0.0293355,3.688351305196933e-09,0.1482,66.8 deg
0.0308395,1.5300727594760494e-08,0.083,66.8 deg
0.0324205,2.8903919938646528e-08,0.0618,66.8 deg
0.034083,4.4748030504434624e-08,0.0467,66.8 deg
0.0358305,5.826151471615582e-08,0.041,66.8 deg
0.0376675,7.810426222860208e-08,0.0364,66.8 deg
0.039599,9.137724779691705e-08,0.032,66.8 deg
0.0416295,1.0869292821916997e-07,0.0294,66.8 deg
0.0437635,1.2426315346508896e-07,0.0284,66.8 deg
0.046007,1.5620995038422542e-07,0.0254,66.8 deg
0.048366,1.639820271171488e-07,0.0243,66.8 deg
0.050846,1.9281255150922676e-07,0.0228,66.8 deg
0.053453,1.3269733274948387e-07,0.0263,66.8 deg
0.0561935,1.566496360766561e-07,0.0246,66.8 deg
0.0590745,2.1623349304296754e-07,0.0211,66.8 deg
0.0621035,2.4650526470512314e-07,0.0199,66.8 deg
0.0652875,3.217132876153291e-07,0.0176,66.8 deg
0.0686345,4.814347432053195e-07,0.0141,66.8 deg
0.0721535,6.78337619180921e-07,0.0122,66.8 deg
0.075853,2.661702136298746e-07,0.0176,66.8 deg
0.079742,3.9815663811257337e-07,0.0154,66.8 deg
0.0838305,1.2811937023277434e-06,0.0092,66.8 deg
0.088129,1.0088182209941093e-07,0.0293,66.8 deg
0.0926475,2.438004449252754e-07,0.0204,66.8 deg
0.0973975,3.3978569156452616e-07,0.0176,66.8 deg
0.102391,3.9846974601200603e-07,0.0156,66.8 deg
0.10764,5.183213015236789e-07,0.0139,66.8 deg
0.11316,5.803270531722875e-07,0.0132,66.8 deg
0.11896,7.835060137481448e-07,0.0114,66.8 deg
0.12506,1.0643274692792392e-06,0.0098,66.8 deg
0.131475,1.3623846508721764e-06,0.0086,66.8 deg
0.138215,2.362956583257442e-06,0.0069,66.8 deg
0.1453,4.4277543236461984e-07,0.014,66.8 deg
0.15275,4.2004696730157276e-07,0.0158,66.8 deg
0.16058,8.647407816140439e-07,0.0111,66.8 deg
0.16881,2.1950494746831857e-06,0.0069,66.8 deg
0.17747,7.9913034787279e-07,0.0113,66.8 deg
0.18657,2.7545487740472193e-06,0.0064,66.8 deg
0.196135,2.5054456670914415e-07,0.0194,66.8 deg
0.20619,6.092584348804992e-07,0.0131,66.8 deg
0.21676,1.1715955943208684e-06,0.0097,66.8 deg
0.227875,1.4829897362855541e-06,0.0081,66.8 deg
0.23956,1.3291145792212426e-06,0.0091,66.8 deg
0.251845,1.3984527843922045e-06,0.0085,66.8 deg
0.264755,1.6409716966173857e-06,0.0082,66.8 deg
0.278325,3.0859288879335055e-06,0.006,66.8 deg
0.292595,1.2349143549751151e-06,0.0095,66.8 deg
0.3076,3.6626661268998e-06,0.006,66.8 deg
0.32337,2.832633310127919e-06,0.0059,66.8 deg
0.33995,1.7748273870937304e-06,0.0079,66.8 deg
0.35738,4.112370064272298e-06,0.0052,66.8 deg
0.3757,2.533780313785096e-06,0.0064,66.8 deg
0.394965,2.032887889360174e-06,0.007,66.8 deg
0.415215,1.049116583005061e-06,0.0099,66.8 deg
0.436505,1.4153845577591787e-06,0.0093,66.8 deg
0.458885,1.6443504445743107e-06,0.0084,66.8 deg
0.48241,2.4882017152097746e-06,0.0068,66.8 deg
0.507145,2.2496837419996323e-06,0.0079,66.8 deg
0.533145,2.1420510814711804e-06,0.0086,66.8 deg
0.56048,3.050972235109171e-06,0.0073,66.8 deg
0.58922,2.735527967387313e-06,0.0083,66.8 deg
0.61943,5.269332413120753e-06,0.0058,66.8 deg
0.65119,5.691279897957388e-06,0.0049,66.8 deg
0.68458,3.099568735032953e-06,0.006,66.8 deg
0.719675,4.263293716281319e-06,0.0055,66.8 deg
0.75657,1.932004096489648e-06,0.0082,66.8 deg
0.79536,1.662363247766217e-06,0.0095,66.8 deg
0.83614,2.245305177163858e-06,0.0085,66.8 deg
0.87901,2.098831142690905e-06,0.0087,66.8 deg
0.92408,2.365327703906153e-06,0.0084,66.8 deg
0.97146,2.5095673958918144e-06,0.0076,66.8 deg
1.02127,1.6667028218204681e-06,0.0091,66.8 deg
