Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.1683569255205615e-07,0.005148601899902537,0.01,0.1,66.8 deg
0.1 - 1,2.408043992324386e-06,0.001229153092841036,0.1,1.0,66.8 deg
1 - 3.5,4.132145609490165e-06,0.001416417990706228,1.0,3.5,66.8 deg
3.5 - 10,1.392380352717401e-06,0.004007586376814395,3.5,10.0,66.8 deg
10 - 20,1.895466118665653e-06,0.00502586525909801,10.0,20.0,66.8 deg
