Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.6553299722113054e-07,0.004239346718773902,0.01,0.1,41.8 deg
0.1 - 1,3.3851843841586775e-07,0.0026962439260563185,0.1,1.0,41.8 deg
1 - 3.5,1.1425445882385149e-08,0.02362622518529375,1.0,3.5,41.8 deg
3.5 - 10,6.01921473413181e-10,0.14869424453648372,3.5,10.0,41.8 deg
10 - 20,5.995742703076008e-10,0.16683221312412622,10.0,20.0,41.8 deg
