Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,8.699932115842896e-08,0.007096530917747344,0.01,0.1,24.9 deg
0.1 - 1,4.4055680855683494e-07,0.0031324251191344418,0.1,1.0,24.9 deg
1 - 3.5,1.4659228810105031e-06,0.002645710987871671,1.0,3.5,24.9 deg
3.5 - 10,1.8865455907073473e-06,0.0032928116656288095,3.5,10.0,24.9 deg
10 - 20,5.921537167163059e-06,0.0037735647366273287,10.0,20.0,24.9 deg
