Energy,Value,Error,Angle
0.011927,2.080739219521462e-09,0.0289,0 deg
0.0125385,2.1973563342251986e-08,0.0909,0 deg
0.0131815,2.436512202853534e-08,0.0901,0 deg
0.013857,2.177176827483229e-08,0.0787,0 deg
0.0145675,2.2873656354459836e-08,0.0792,0 deg
0.0153145,2.2961952268031508e-08,0.0775,0 deg
0.0160995,2.1547118049568364e-08,0.0766,0 deg
0.016925,2.7937186739722532e-08,0.0769,0 deg
0.017793,2.210531877986316e-08,0.0815,0 deg
0.0187055,2.7966021505096805e-08,0.0727,0 deg
0.0196645,2.6542990102312883e-08,0.0737,0 deg
0.0206725,3.016063330096218e-08,0.0716,0 deg
0.021732,3.430708396355928e-08,0.0728,0 deg
0.0228465,2.9758396056382452e-08,0.0717,0 deg
0.024018,3.03657890127662e-08,0.0683,0 deg
0.025249,3.46907936638386e-08,0.0691,0 deg
0.0265435,3.615319620414469e-08,0.0663,0 deg
0.0279045,3.859183083058536e-08,0.0563,0 deg
0.0293355,4.365490181672564e-08,0.0486,0 deg
0.0308395,4.0433658480098586e-08,0.0542,0 deg
0.0324205,3.188004118627373e-08,0.0647,0 deg
0.034083,3.2313367200413806e-08,0.0654,0 deg
0.0358305,3.8526814584967695e-08,0.0605,0 deg
0.0376675,4.379640497416412e-08,0.0535,0 deg
0.039599,5.106065650688557e-08,0.0509,0 deg
0.0416295,5.206140107743655e-08,0.053,0 deg
0.0437635,5.215009724803013e-08,0.0453,0 deg
0.046007,5.8771531758163784e-08,0.0436,0 deg
0.048366,5.446535615688296e-08,0.0431,0 deg
0.050846,5.791073960038291e-08,0.0471,0 deg
0.053453,6.033682345827197e-08,0.0505,0 deg
0.0561935,6.772686379747444e-08,0.0449,0 deg
0.0590745,7.264991750524766e-08,0.042,0 deg
0.0621035,7.560888034339752e-08,0.0381,0 deg
0.0652875,8.651943561632461e-08,0.0379,0 deg
0.0686345,9.038932703194983e-08,0.0377,0 deg
0.0721535,9.900966866025863e-08,0.0347,0 deg
0.075853,9.710455936644534e-08,0.0356,0 deg
0.079742,1.1047864191243286e-07,0.0311,0 deg
0.0838305,1.213006356831138e-07,0.0356,0 deg
0.088129,1.262000183445849e-07,0.0296,0 deg
0.0926475,1.3208115752381123e-07,0.0289,0 deg
0.0973975,1.3808793862425844e-07,0.0274,0 deg
0.102391,1.5451153018471347e-07,0.0271,0 deg
0.10764,1.7234757850268068e-07,0.0235,0 deg
0.11316,1.9927866803522623e-07,0.022,0 deg
0.11896,2.2489946821377644e-07,0.0196,0 deg
0.12506,2.2811916579560362e-07,0.0205,0 deg
0.131475,2.315490366808007e-07,0.0198,0 deg
0.138215,2.509194938164158e-07,0.0187,0 deg
0.1453,2.4751487536491394e-07,0.0193,0 deg
0.15275,2.705990273422112e-07,0.0193,0 deg
0.16058,2.931946167858999e-07,0.018,0 deg
0.16881,3.1184299923620026e-07,0.0163,0 deg
0.17747,3.277300545436224e-07,0.0167,0 deg
0.18657,3.8516007530998065e-07,0.0151,0 deg
0.196135,3.825352943060845e-07,0.0145,0 deg
0.20619,4.422653219536149e-07,0.0133,0 deg
0.21676,4.812004776200586e-07,0.0129,0 deg
0.227875,5.165450319933445e-07,0.0127,0 deg
0.23956,6.040153712271162e-07,0.0114,0 deg
0.251845,6.704870891945551e-07,0.0108,0 deg
0.264755,7.528447420888635e-07,0.0102,0 deg
0.278325,8.098570217965982e-07,0.0096,0 deg
0.292595,8.379375979425482e-07,0.0092,0 deg
0.3076,9.440193863194458e-07,0.009,0 deg
0.32337,9.973170192429648e-07,0.0086,0 deg
0.33995,1.1221332645270141e-06,0.008,0 deg
0.35738,1.262420391420326e-06,0.0075,0 deg
0.3757,1.2957991806278716e-06,0.0074,0 deg
0.394965,1.3766052789093436e-06,0.0072,0 deg
0.415215,1.5321672975410133e-06,0.0069,0 deg
0.436505,1.0919083704121454e-06,0.0081,0 deg
0.458885,1.6393864251192166e-06,0.0066,0 deg
0.48241,2.177369021058309e-06,0.006,0 deg
0.507145,2.24766384638276e-06,0.0059,0 deg
0.533145,2.8713025164629096e-06,0.0055,0 deg
0.56048,3.205971840626717e-06,0.0052,0 deg
0.58922,3.863871011489436e-06,0.005,0 deg
0.61943,5.298732370790168e-06,0.0047,0 deg
0.65119,4.043377837221365e-06,0.0049,0 deg
0.68458,2.8792065985777518e-06,0.0051,0 deg
0.719675,3.660543914055452e-06,0.0047,0 deg
0.75657,4.274278437324092e-06,0.0045,0 deg
0.79536,4.740780669411468e-06,0.0044,0 deg
0.83614,5.518645253156891e-06,0.0043,0 deg
0.87901,6.452572769399923e-06,0.0042,0 deg
0.92408,7.252715670697021e-06,0.0041,0 deg
0.97146,9.266891900237797e-06,0.004,0 deg
1.02127,5.827351137251337e-06,0.0044,0 deg
1.07365,4.902602565966197e-06,0.0042,0 deg
1.1287,4.529336291692576e-06,0.0045,0 deg
1.18655,7.494326801026788e-06,0.0039,0 deg
1.2474,7.4202809999273725e-06,0.0039,0 deg
1.31135,7.736796727418123e-06,0.0039,0 deg
1.37855,4.400833269231454e-06,0.0045,0 deg
1.44925,4.351105249352712e-06,0.0043,0 deg
1.52355,5.935421249469242e-06,0.004,0 deg
1.60165,5.375284996468159e-06,0.0042,0 deg
1.6838,5.9408866960885964e-06,0.004,0 deg
1.77015,6.214694764883363e-06,0.0039,0 deg
1.8609,5.358913760413678e-06,0.0042,0 deg
1.9563,7.647871833818795e-06,0.0039,0 deg
2.0566,7.993707942840995e-06,0.0039,0 deg
2.16205,8.195155515883801e-06,0.0038,0 deg
2.2729,7.391163829915823e-06,0.0039,0 deg
2.3894,8.539495597529645e-06,0.0038,0 deg
2.5119,8.956430427799038e-06,0.0038,0 deg
2.6407,1.0518273448386023e-05,0.0034,0 deg
2.7761,1.635794820988805e-05,0.0028,0 deg
2.91845,2.185635716913992e-05,0.0024,0 deg
3.06805,2.287379104924648e-05,0.0021,0 deg
3.22535,1.9737839939176514e-05,0.0023,0 deg
3.39075,1.2432876881599923e-05,0.003,0 deg
3.5646,7.587972289199797e-06,0.0039,0 deg
3.74735,6.898443158614114e-06,0.0041,0 deg
3.93945,5.743676456019261e-06,0.0045,0 deg
4.14145,4.7105632255598966e-06,0.0048,0 deg
4.3538,4.325375380296115e-06,0.0052,0 deg
4.577,5.626252479628253e-06,0.0047,0 deg
4.81165,6.682854669443131e-06,0.0048,0 deg
5.05835,7.778776045651598e-06,0.0046,0 deg
5.3177,6.0609750409388904e-06,0.005,0 deg
5.59035,5.851760861753615e-06,0.0053,0 deg
5.877,6.0604508483980795e-06,0.0054,0 deg
6.1783,5.703653578900824e-06,0.0055,0 deg
6.49505,5.216372575844459e-06,0.0057,0 deg
6.8281,5.484630646939319e-06,0.0058,0 deg
7.1782,5.642751171632266e-06,0.0061,0 deg
7.5462,4.589895840219699e-06,0.007,0 deg
7.9331,4.8888640030461505e-06,0.0069,0 deg
8.33985,5.736585022103012e-06,0.0068,0 deg
8.76745,6.054466817084223e-06,0.007,0 deg
9.21695,6.634821493936202e-06,0.0065,0 deg
9.6895,7.374859896174541e-06,0.0062,0 deg
10.1863,7.175017273651663e-06,0.0062,0 deg
10.7085,7.620393352352745e-06,0.0064,0 deg
11.2575,9.083249581903666e-06,0.0059,0 deg
11.835,1.2006955544578347e-05,0.0049,0 deg
12.442,1.6340234020425955e-05,0.0043,0 deg
13.0795,2.5512989060100424e-05,0.0036,0 deg
13.75,9.026516948266578e-05,0.0019,0 deg
14.455,0.0011259510649872914,0.0005,0 deg
15.196,0.002135827718858121,0.0004,0 deg
15.9755,0.0011702408016508964,0.0005,0 deg
16.7945,9.666177004854331e-05,0.0019,0 deg
17.6555,1.3170640595109748e-05,0.0055,0 deg
18.561,1.2785978832007893e-06,0.0206,0 deg
19.5125,3.2727390881201625e-08,0.1002,0 deg
20.464,0.0,0.0,0 deg
