Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.673429080980155e-08,0.006189236498530909,0.01,0.1,66.8 deg
0.1 - 1,2.0405143828541887e-06,0.001396956423882715,0.1,1.0,66.8 deg
1 - 3.5,3.1193563333800353e-06,0.0019557457235128807,1.0,3.5,66.8 deg
3.5 - 10,3.1548602593811806e-07,0.011364187926494664,3.5,10.0,66.8 deg
10 - 20,3.0619961809344004e-07,0.016098075185737255,10.0,20.0,66.8 deg
