Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.1609626771838338e-07,0.003802416183896071,0.01,0.1,0 deg
0.1 - 1,5.37406328115753e-07,0.0019960622728215495,0.1,1.0,0 deg
1 - 3.5,3.153129298469206e-08,0.011472237662742258,1.0,3.5,0 deg
3.5 - 10,1.243566857217291e-09,0.15247215402243366,3.5,10.0,0 deg
10 - 20,1.6131208760277157e-08,0.05695424459685956,10.0,20.0,0 deg
